0,"tensor(0.5009, device='cuda:0', grad_fn=<DivBackward0>)",0.97519203589775,0.3319260192748953,[0.97519204 0.         0.         0.         0.        ],0.19503840717955,0.0,0.01
1,"tensor(0.4086, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.009548853816214998
2,"tensor(0.3968, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.009095325760829623
3,"tensor(0.3507, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.008639269723028191
4,"tensor(0.3628, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.008180521460508584
5,"tensor(0.3476, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.007718895067235705
6,"tensor(0.3473, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.007254178469372199
7,"tensor(0.3405, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.006786127592581251
8,"tensor(0.3416, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.006314458674893553
9,"tensor(0.3444, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.0058388379291998025
10,"tensor(0.3402, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.005358867312681466
11,"tensor(0.3019, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.004874064391789954
12,"tensor(0.0072, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.0043838329055408696
13,"tensor(0.0681, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.0038874179879876346
14,"tensor(0.0319, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.0033838346190164987
15,"tensor(0.0085, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.0028717458874925874
16,"tensor(0.0113, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.0023492378861760376
17,"tensor(0.0090, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.0018133520731367456
18,"tensor(0.0099, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.001258925411794167
19,"tensor(0.0033, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.0006746414238367822
