0,"tensor(0.5112, device='cuda:0', grad_fn=<DivBackward0>)",0.988463378489414,0.3326861883605675,[0.98846338 0.         0.         0.         0.        ],0.1976926756978828,0.0,0.01
1,"tensor(0.3871, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.009548853816214998
2,"tensor(0.4039, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.009095325760829623
3,"tensor(0.3739, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.008639269723028191
4,"tensor(0.3762, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.008180521460508584
5,"tensor(0.3609, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.007718895067235705
6,"tensor(0.3427, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.007254178469372199
7,"tensor(0.3400, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.006786127592581251
8,"tensor(0.3384, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.006314458674893553
9,"tensor(0.3218, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.0058388379291998025
10,"tensor(0.0219, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.005358867312681466
11,"tensor(0.0037, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.004874064391789954
12,"tensor(0.0076, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.0043838329055408696
13,"tensor(0.0132, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.0038874179879876346
14,"tensor(0.0311, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.0033838346190164987
15,"tensor(0.0159, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.0028717458874925874
16,"tensor(0.0046, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.0023492378861760376
17,"tensor(0.0018, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.0018133520731367456
18,"tensor(0.0035, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.001258925411794167
19,"tensor(0.0084, device='cuda:0', grad_fn=<DivBackward0>)",1.0,1.0,[ 1. nan nan nan nan],1.0,nan,0.0006746414238367822
